date,value
2020-01-01,19.312502554747
2020-04-01,18.0137167980772
2020-07-01,20.1236780810331
2020-10-01,22.5874503546658
2021-01-01,19.6087183255366
2021-04-01,20.7207792472157
2021-07-01,21.1312888827655
2021-10-01,22.2522616941192
2022-01-01,24.4311627355423
2022-04-01,25.4762554571364
2022-07-01,25.2168716525022
2022-10-01,25.217447536615
2023-01-01,22.2690794669599
2023-04-01,21.9248544421197
2023-07-01,20.2172139232598
