date,value
2020-01-01,544313.2
2020-04-01,503089.5
2020-07-01,530281.9
2020-10-01,539391.8
2021-01-01,540641.0
2021-04-01,544556.0
2021-07-01,542226.8
2021-10-01,548380.5
2022-01-01,545661.1
2022-04-01,551449.0
2022-07-01,548755.4
2022-10-01,550213.5
2023-01-01,557152.2
2023-04-01,559383.0
2023-07-01,553577.7
2023-10-01,553308.7
2024-01-01,551779.2
2024-04-01,555861.7
2024-07-01,557451.2
2024-10-01,560774.2
