date,value
2020-01-01,-2.7449085651824445
2020-04-01,-19.906160875831812
2020-07-01,16.964675432080806
2020-10-01,1.3679841302056264
2021-01-01,-1.0761629502849868
2021-04-01,6.982282323945388
2021-07-01,1.6866455206631448
2021-10-01,1.3776485450818767
2022-01-01,1.013349514563103
2022-04-01,0.5579266461253685
2022-07-01,0.1011168015619236
2022-10-01,0.2602510228825843
2023-01-01,0.0564736352325855
2023-04-01,0.0413519325136402
2023-07-01,-0.2395970360744336
2023-10-01,-0.3214415001184869
2024-01-01,0.839959861615935
2024-04-01,0.6372697201422491
2024-07-01,0.1954604314789087
2024-10-01,0.2408366599584075
