date,value
2020-01-01,1.3752455795677692
2020-02-01,0.2964942382156154
2020-03-01,-5.324298160696995
2020-04-01,-8.293025401140477
2020-05-01,3.004584701013296
2020-06-01,11.067900872673087
2020-07-01,-3.032485322896281
2020-08-01,4.733975701717664
2020-09-01,-1.4376876876877407
2020-10-01,-0.5847472070239982
2020-11-01,0.6963953626399808
2020-12-01,-0.1915368362853765
2021-01-01,-1.1865265965000729
2021-02-01,2.2794846382556746
2021-03-01,-0.680913471611139
2021-04-01,-1.4525466036433174
2021-05-01,-0.3018108651911461
2021-06-01,1.891511395461836
2021-07-01,-0.5908242812503681
2021-08-01,-1.1776251226692829
2021-09-01,0.2927559034808622
2021-10-01,0.9907343240676229
2021-11-01,1.4602814015730377
2021-12-01,-1.1549566891241678
2022-01-01,-0.5881090904502116
2022-02-01,-0.494582885587775
2022-03-01,0.4814941707751169
2022-04-01,-0.0076447850621475
2022-05-01,0.3796399115439266
2022-06-01,-0.3838771593090016
2022-07-01,0.3740556789223689
2022-08-01,-0.1992059661350152
2022-09-01,0.7515355717282823
2022-10-01,-0.2037705736023738
2022-11-01,-0.3799247199591351
2022-12-01,0.0895549633421264
2023-01-01,0.7327287290946443
2023-02-01,1.0459401709401623
2023-03-01,0.6277304152351826
2023-04-01,-0.6660323501426896
2023-05-01,0.9132420091324264
2023-06-01,-0.5471155996765819
2023-07-01,0.7936699062527203
2023-08-01,0.6175162707272335
2023-09-01,-0.1048945771767479
2023-10-01,-1.8098972922502168
2023-11-01,0.5468289463297874
2023-12-01,-1.4283632489798992
2024-01-01,0.5416455318703984
2024-02-01,0.4512635379061498
2024-03-01,-0.1006591034048194
2024-04-01,-0.017903910130656
2024-05-01,0.5195255715607117
2024-06-01,0.6148888489031945
2024-07-01,-0.2807743221768093
2024-08-01,0.0660685358456224
2024-09-01,-1.128794896162913
2024-10-01,-0.5479452054794144
2024-11-01,0.9549477071600436
2024-12-01,-0.8057561669275422
